"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-03-22",0,0,"b.1.1",0,0.078125,NA
"2020-03-22",0,0,"other",0,0.328125,NA
"2020-03-23",0,0,"b.1",0,0.574074074074074,NA
"2020-03-23",0,0,"b.1.1",0,0.0925925925925926,NA
"2020-03-23",2,2,"other",1,0.333333333333333,NA
"2020-03-24",0,0,"b.1",0,0.536585365853658,NA
"2020-03-24",0,0,"b.1.1",0,0.0975609756097561,NA
"2020-03-24",2,2,"other",1,0.365853658536585,NA
"2020-03-25",8,2,"b.1",0.25,0.387096774193548,NA
"2020-03-25",0,0,"b.1.1",0,0.0645161290322581,NA
"2020-03-25",8,6,"other",0.75,0.548387096774194,NA
"2020-03-26",13,8,"b.1",0.615384615384615,0.46875,NA
"2020-03-26",13,1,"b.1.1",0.0769230769230769,0.0625,NA
"2020-03-26",13,4,"other",0.307692307692308,0.46875,NA
"2020-03-27",24,19,"b.1",0.791666666666667,0.607142857142857,NA
"2020-03-27",0,0,"b.1.1",0,0.0357142857142857,NA
"2020-03-27",24,5,"other",0.208333333333333,0.357142857142857,NA
"2020-03-28",23,17,"b.1",0.739130434782609,0.638888888888889,NA
"2020-03-28",0,0,"b.1.1",0,0.0138888888888889,NA
"2020-03-28",23,6,"other",0.260869565217391,0.347222222222222,NA
"2020-03-29",6,6,"b.1",1,0.666666666666667,NA
"2020-03-29",0,0,"b.1.1",0,0.0128205128205128,NA
"2020-03-29",0,0,"other",0,0.32051282051282,NA
"2020-03-30",40,25,"b.1",0.625,0.663793103448276,NA
"2020-03-30",40,5,"b.1.1",0.125,0.0517241379310345,NA
"2020-03-30",40,10,"other",0.25,0.28448275862069,NA
"2020-03-31",34,26,"b.1",0.764705882352941,0.695945945945946,NA
"2020-03-31",34,3,"b.1.1",0.0882352941176471,0.0608108108108108,NA
"2020-03-31",34,5,"other",0.147058823529412,0.243243243243243,NA
"2020-04-01",54,35,"b.1",0.648148148148148,0.701030927835052,NA
"2020-04-01",54,1,"b.1.1",0.0185185185185185,0.0515463917525773,NA
