"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-04-13",0,0,"b.1.1",0,0,NA
"2020-04-13",13,3,"other",0.230769230769231,0.235294117647059,NA
"2020-04-14",3,3,"b.1",1,0.804347826086957,NA
"2020-04-14",0,0,"b.1.1",0,0,NA
"2020-04-14",0,0,"other",0,0.195652173913043,NA
"2020-04-15",7,2,"b.1",0.285714285714286,0.717948717948718,NA
"2020-04-15",0,0,"b.1.1",0,0,NA
"2020-04-15",7,5,"other",0.714285714285714,0.282051282051282,NA
"2020-04-16",5,3,"b.1",0.6,0.690476190476191,NA
"2020-04-16",0,0,"b.1.1",0,0,NA
"2020-04-16",5,2,"other",0.4,0.30952380952381,NA
"2020-04-17",9,6,"b.1",0.666666666666667,0.666666666666667,NA
"2020-04-17",0,0,"b.1.1",0,0,NA
"2020-04-17",9,3,"other",0.333333333333333,0.333333333333333,NA
"2020-04-18",4,4,"b.1",1,0.659574468085106,NA
"2020-04-18",0,0,"b.1.1",0,0,NA
"2020-04-18",0,0,"other",0,0.340425531914894,NA
"2020-04-19",3,3,"b.1",1,0.704545454545454,NA
"2020-04-19",0,0,"b.1.1",0,0,NA
"2020-04-19",0,0,"other",0,0.295454545454545,NA
"2020-04-20",2,2,"b.1",1,0.696969696969697,NA
"2020-04-20",0,0,"b.1.1",0,0,NA
"2020-04-20",0,0,"other",0,0.303030303030303,NA
"2020-04-21",3,3,"b.1",1,0.696969696969697,NA
"2020-04-21",0,0,"b.1.1",0,0,NA
"2020-04-21",0,0,"other",0,0.303030303030303,NA
"2020-04-22",7,6,"b.1",0.857142857142857,0.692307692307692,NA
"2020-04-22",0,0,"b.1.1",0,0,NA
"2020-04-22",7,1,"b.1.311",0.142857142857143,0.179487179487179,NA
"2020-04-22",0,0,"other",0,0.128205128205128,NA
"2020-04-23",5,3,"b.1",0.6,0.76056338028169,NA
"2020-04-23",0,0,"b.1.1",0,0,NA
"2020-04-23",0,0,"b.1.311",0,0.0985915492957746,NA
"2020-04-23",5,2,"other",0.4,0.140845070422535,NA
"2020-04-24",1,1,"b.1",1,0.835443037974684,NA
"2020-04-24",0,0,"b.1.1",0,0,NA
"2020-04-24",0,0,"b.1.311",0,0.0886075949367089,NA
"2020-04-24",0,0,"other",0,0.0759493670886076,NA
"2020-04-25",1,1,"b.1",1,0.835164835164835,NA
"2020-04-25",0,0,"b.1.1",0,0,NA
"2020-04-25",0,0,"b.1.311",0,0.0769230769230769,NA
"2020-04-25",0,0,"other",0,0.0879120879120879,NA
"2020-04-26",0,0,"b.1",0,0.824742268041237,NA
"2020-04-26",0,0,"b.1.1",0,0,NA
"2020-04-26",0,0,"b.1.311",0,0.0721649484536083,NA
"2020-04-26",0,0,"other",0,0.103092783505155,NA
"2020-04-27",2,2,"b.1",1,0.834782608695652,NA
"2020-04-27",0,0,"b.1.1",0,0,NA
"2020-04-27",0,0,"b.1.311",0,0.0608695652173913,NA
"2020-04-27",0,0,"other",0,0.104347826086957,NA
"2020-04-28",0,0,"b.1",0,0.8125,NA
"2020-04-28",0,0,"b.1.1",0,0,NA
"2020-04-28",0,0,"b.1.311",0,0.0625,NA
"2020-04-28",0,0,"other",0,0.125,NA
"2020-04-29",8,5,"b.1",0.625,0.705882352941177,NA
"2020-04-29",0,0,"b.1.1",0,0,NA
"2020-04-29",0,0,"b.1.311",0,0,NA
"2020-04-29",8,3,"other",0.375,0.294117647058824,NA
"2020-04-30",1,1,"b.1",1,0.769230769230769,NA
"2020-04-30",0,0,"b.1.1",0,0,NA
"2020-04-30",0,0,"b.1.311",0,0,NA
"2020-04-30",0,0,"other",0,0.230769230769231,NA
"2020-05-01",3,3,"b.1",1,0.8,NA
"2020-05-01",0,0,"b.1.1",0,0,NA
"2020-05-01",0,0,"b.1.311",0,0,NA
"2020-05-01",0,0,"other",0,0.2,NA
"2020-05-02",2,2,"b.1",1,0.8125,NA
"2020-05-02",0,0,"b.1.1",0,0,NA
"2020-05-02",0,0,"b.1.311",0,0,NA
"2020-05-02",0,0,"other",0,0.1875,NA
"2020-05-03",2,2,"b.1",1,0.833333333333333,NA
"2020-05-03",0,0,"b.1.1",0,0,NA
"2020-05-03",0,0,"b.1.311",0,0,NA
"2020-05-03",0,0,"other",0,0.166666666666667,NA
"2020-05-04",7,4,"b.1",0.571428571428571,0.739130434782609,NA
"2020-05-04",7,2,"b.1.1",0.285714285714286,0.0869565217391304,NA
"2020-05-04",0,0,"b.1.311",0,0,NA
"2020-05-04",7,1,"other",0.142857142857143,0.173913043478261,NA
"2020-05-05",5,2,"b.1",0.4,0.678571428571429,NA
"2020-05-05",0,0,"b.1.1",0,0.0714285714285714,NA
"2020-05-05",0,0,"b.1.311",0,0,NA
"2020-05-05",5,3,"other",0.6,0.25,NA
"2020-05-06",5,2,"b.1",0.4,0.64,NA
"2020-05-06",0,0,"b.1.1",0,0.08,NA
"2020-05-06",0,0,"b.1.311",0,0,NA
"2020-05-06",5,3,"other",0.6,0.28,NA
"2020-05-07",0,0,"b.1",0,0.625,NA
"2020-05-07",0,0,"b.1.1",0,0.0833333333333333,NA
"2020-05-07",0,0,"b.1.311",0,0,NA
"2020-05-07",0,0,"other",0,0.291666666666667,NA
"2020-05-08",5,4,"b.1",0.8,0.5,NA
"2020-05-08",0,0,"b.1.1",0,0.0625,NA
"2020-05-08",5,1,"b.1.2",0.2,0.21875,NA
"2020-05-08",0,0,"b.1.311",0,0,NA
"2020-05-08",0,0,"other",0,0.21875,NA
"2020-05-09",1,1,"b.1",1,0.545454545454545,NA
"2020-05-09",0,0,"b.1.1",0,0.0727272727272727,NA
"2020-05-09",0,0,"b.1.2",0,0.127272727272727,NA
"2020-05-09",0,0,"b.1.311",0,0,NA
"2020-05-09",0,0,"other",0,0.254545454545455,NA
"2020-05-10",2,1,"b.1",0.5,0.506024096385542,NA
"2020-05-10",0,0,"b.1.1",0,0.072289156626506,NA
"2020-05-10",2,1,"b.1.2",0.5,0.168674698795181,NA
"2020-05-10",0,0,"b.1.311",0,0,NA
"2020-05-10",0,0,"other",0,0.253012048192771,NA
"2020-05-11",2,2,"b.1",1,0.558139534883721,NA
"2020-05-11",0,0,"b.1.1",0,0,NA
"2020-05-11",0,0,"b.1.2",0,0.162790697674419,NA
"2020-05-11",0,0,"b.1.311",0,0,NA
"2020-05-11",0,0,"other",0,0.27906976744186,NA
"2020-05-12",1,1,"b.1",1,0.654761904761905,NA
"2020-05-12",0,0,"b.1.1",0,0,NA
"2020-05-12",0,0,"b.1.2",0,0.166666666666667,NA
"2020-05-12",0,0,"b.1.311",0,0,NA
"2020-05-12",0,0,"other",0,0.178571428571429,NA
"2020-05-13",0,0,"b.1",0,0.794117647058824,NA
"2020-05-13",0,0,"b.1.1",0,0,NA
"2020-05-13",0,0,"b.1.2",0,0.205882352941176,NA
"2020-05-13",0,0,"b.1.311",0,0,NA
"2020-05-13",0,0,"other",0,0,NA
"2020-05-14",2,1,"b.1",0.5,0.769230769230769,NA
"2020-05-14",2,1,"b.1.1",0.5,0.0769230769230769,NA
"2020-05-14",0,0,"b.1.2",0,0.153846153846154,NA
"2020-05-14",0,0,"b.1.311",0,0,NA
"2020-05-14",0,0,"other",0,0,NA
"2020-05-15",7,5,"b.1",0.714285714285714,0.733333333333333,NA
"2020-05-15",0,0,"b.1.1",0,0.0666666666666667,NA
"2020-05-15",0,0,"b.1.2",0,0.0666666666666667,NA
"2020-05-15",0,0,"b.1.311",0,0,NA
"2020-05-15",7,2,"other",0.285714285714286,0.133333333333333,NA
"2020-05-16",4,3,"b.1",0.75,0.722222222222222,NA
"2020-05-16",4,1,"b.1.1",0.25,0.111111111111111,NA
"2020-05-16",0,0,"b.1.2",0,0.0555555555555556,NA
"2020-05-16",0,0,"b.1.311",0,0,NA
"2020-05-16",0,0,"other",0,0.111111111111111,NA
"2020-05-17",2,2,"b.1",1,0.777777777777778,NA
"2020-05-17",0,0,"b.1.1",0,0.111111111111111,NA
"2020-05-17",0,0,"b.1.2",0,0,NA
"2020-05-17",0,0,"b.1.311",0,0,NA
"2020-05-17",0,0,"other",0,0.111111111111111,NA
"2020-05-18",0,0,"b.1",0,0.705882352941177,NA
"2020-05-18",1,1,"b.1.1",1,0.176470588235294,NA
"2020-05-18",0,0,"b.1.2",0,0,NA
"2020-05-18",0,0,"b.1.311",0,0,NA
"2020-05-18",0,0,"other",0,0.117647058823529,NA
"2020-05-19",2,1,"b.1",0.5,0.666666666666667,NA
"2020-05-19",0,0,"b.1.1",0,0.166666666666667,NA
"2020-05-19",0,0,"b.1.2",0,0,NA
"2020-05-19",0,0,"b.1.311",0,0,NA
"2020-05-19",2,1,"other",0.5,0.166666666666667,NA
"2020-05-20",4,3,"b.1",0.75,0.681818181818182,NA
"2020-05-20",0,0,"b.1.1",0,0.136363636363636,NA
"2020-05-20",4,1,"b.1.2",0.25,0.0454545454545455,NA
"2020-05-20",0,0,"b.1.311",0,0,NA
"2020-05-20",0,0,"other",0,0.136363636363636,NA
"2020-05-21",1,1,"b.1",1,0.714285714285714,NA
"2020-05-21",0,0,"b.1.1",0,0.0952380952380952,NA
"2020-05-21",0,0,"b.1.2",0,0.0476190476190476,NA
"2020-05-21",0,0,"b.1.311",0,0,NA
"2020-05-21",0,0,"other",0,0.142857142857143,NA
"2020-05-22",4,3,"b.1",0.75,0.722222222222222,NA
"2020-05-22",0,0,"b.1.1",0,0.111111111111111,NA
"2020-05-22",0,0,"b.1.2",0,0.0555555555555556,NA
"2020-05-22",0,0,"b.1.311",0,0,NA
"2020-05-22",4,1,"other",0.25,0.111111111111111,NA
"2020-05-23",0,0,"b.1",0,0.714285714285714,NA
"2020-05-23",0,0,"b.1.1",0,0.0714285714285714,NA
"2020-05-23",0,0,"b.1.2",0,0.0714285714285714,NA
"2020-05-23",0,0,"b.1.311",0,0,NA
"2020-05-23",0,0,"other",0,0.142857142857143,NA
"2020-05-24",0,0,"b.1",0,0.615384615384615,NA
"2020-05-24",0,0,"b.1.1",0,0.0769230769230769,NA
"2020-05-24",0,0,"b.1.2",0,0.0769230769230769,NA
"2020-05-24",0,0,"b.1.311",0,0,NA
"2020-05-24",1,1,"other",1,0.230769230769231,NA
"2020-05-25",0,0,"b.1",0,0.666666666666667,NA
"2020-05-25",0,0,"b.1.1",0,0,NA
"2020-05-25",0,0,"b.1.2",0,0.0833333333333333,NA
"2020-05-25",0,0,"b.1.311",0,0,NA
"2020-05-25",0,0,"other",0,0.25,NA
"2020-05-26",0,0,"b.1",0,0.7,NA
"2020-05-26",0,0,"b.1.1",0,0,NA
"2020-05-26",0,0,"b.1.2",0,0.1,NA
"2020-05-26",0,0,"b.1.311",0,0,NA
"2020-05-26",0,0,"other",0,0.2,NA
"2020-05-27",5,2,"b.1",0.4,0.545454545454545,NA
"2020-05-27",0,0,"b.1.1",0,0,NA
"2020-05-27",0,0,"b.1.2",0,0,NA
"2020-05-27",0,0,"b.1.311",0,0,NA
"2020-05-27",5,3,"other",0.6,0.454545454545455,NA
"2020-05-28",0,0,"b.1",0,0.5,NA
"2020-05-28",0,0,"b.1.1",0,0,NA
"2020-05-28",0,0,"b.1.2",0,0,NA
"2020-05-28",0,0,"b.1.311",0,0,NA
"2020-05-28",0,0,"other",0,0.5,NA
"2020-05-29",4,2,"b.1",0.5,0.4,NA
