"","X","date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"88",7228,"2020-03-24",46,9,"b",0.195652173913043,0.23463687150838,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"89",8419,"2020-03-24",46,21,"b.1",0.456521739130435,0.35195530726257,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"90",9343,"2020-03-24",0,0,"b.1.1",0,0.0111731843575419,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"91",39140,"2020-03-24",46,16,"other",0.347826086956522,0.402234636871508,NA
"92",7229,"2020-03-25",65,16,"b",0.246153846153846,0.246636771300448,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"93",8420,"2020-03-25",65,21,"b.1",0.323076923076923,0.336322869955157,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"94",9344,"2020-03-25",65,5,"b.1.1",0.0769230769230769,0.031390134529148,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"95",39141,"2020-03-25",65,23,"other",0.353846153846154,0.385650224215247,NA
"96",7230,"2020-03-26",27,8,"b",0.296296296296296,0.247706422018349,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"97",8421,"2020-03-26",27,13,"b.1",0.481481481481481,0.36697247706422,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"98",9345,"2020-03-26",0,0,"b.1.1",0,0.0275229357798165,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"99",39142,"2020-03-26",27,6,"other",0.222222222222222,0.357798165137615,NA
"100",7231,"2020-03-27",17,10,"b",0.588235294117647,0.264840182648402,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"101",8422,"2020-03-27",17,2,"b.1",0.117647058823529,0.351598173515982,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"102",9346,"2020-03-27",17,1,"b.1.1",0.0588235294117647,0.0319634703196347,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"103",39143,"2020-03-27",17,4,"other",0.235294117647059,0.351598173515982,NA
"104",7232,"2020-03-28",18,8,"b",0.444444444444444,0.28125,"XBB.1.16* [Omicron (XBB.1.16.X)]"
