"","X","date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"1",16272,"2020-03-16",1,1,"other",1,1,NA
"2",16273,"2020-03-17",7,7,"other",1,1,NA
"3",16274,"2020-03-18",3,3,"other",1,1,NA
"4",16275,"2020-03-19",2,2,"other",1,1,NA
"5",16276,"2020-03-20",0,0,"other",0,1,NA
"6",16277,"2020-03-21",0,0,"other",0,1,NA
"7",16278,"2020-03-22",1,1,"other",1,1,NA
"8",16279,"2020-03-23",6,6,"other",1,1,NA
"9",16280,"2020-03-24",16,16,"other",1,1,NA
"10",16281,"2020-03-25",5,5,"other",1,1,NA
"11",16282,"2020-03-26",0,0,"other",0,1,NA
"12",16283,"2020-03-27",0,0,"other",0,1,NA
"13",16284,"2020-03-28",0,0,"other",0,1,NA
"14",16285,"2020-03-29",0,0,"other",0,1,NA
"15",16286,"2020-03-30",0,0,"other",0,1,NA
"16",16287,"2020-03-31",0,0,"other",0,1,NA
"17",16288,"2020-04-01",0,0,"other",0,0,NA
"18",16289,"2020-04-02",0,0,"other",0,0,NA
"19",16290,"2020-04-03",0,0,"other",0,0,NA
"20",16291,"2020-04-04",0,0,"other",0,0,NA
"21",16292,"2020-04-05",0,0,"other",0,0,NA
"22",16293,"2020-04-06",0,0,"other",0,0,NA
"23",16294,"2020-04-07",0,0,"other",0,0,NA
"24",16295,"2020-04-08",0,0,"other",0,0,NA
"25",16296,"2020-04-09",0,0,"other",0,0,NA
"26",16297,"2020-04-10",0,0,"other",0,0,NA
"27",16298,"2020-04-11",0,0,"other",0,0,NA
"28",16299,"2020-04-12",0,0,"other",0,0,NA
"29",16300,"2020-04-13",0,0,"other",0,0,NA
"30",16301,"2020-04-14",0,0,"other",0,0,NA
"31",16302,"2020-04-15",0,0,"other",0,0,NA
"32",16303,"2020-04-16",0,0,"other",0,0,NA
"33",16304,"2020-04-17",0,0,"other",0,0,NA
"34",16305,"2020-04-18",0,0,"other",0,0,NA
"35",16306,"2020-04-19",0,0,"other",0,0,NA
"36",16307,"2020-04-20",0,0,"other",0,0,NA
"37",16308,"2020-04-21",0,0,"other",0,0,NA
"38",16309,"2020-04-22",0,0,"other",0,0,NA
"39",16310,"2020-04-23",0,0,"other",0,0,NA
"40",16311,"2020-04-24",0,0,"other",0,0,NA
"41",16312,"2020-04-25",1,1,"other",1,1,NA
"42",16313,"2020-04-26",0,0,"other",0,1,NA
"43",16314,"2020-04-27",0,0,"other",0,1,NA
"44",16315,"2020-04-28",0,0,"other",0,1,NA
"45",16316,"2020-04-29",0,0,"other",0,1,NA
"46",16317,"2020-04-30",0,0,"other",0,1,NA
"47",16318,"2020-05-01",1,1,"other",1,1,NA
"48",16319,"2020-05-02",1,1,"other",1,1,NA
"49",16320,"2020-05-03",0,0,"other",0,1,NA
"50",16321,"2020-05-04",0,0,"other",0,1,NA
"51",16322,"2020-05-05",0,0,"other",0,1,NA
"52",16323,"2020-05-06",0,0,"other",0,1,NA
"53",16324,"2020-05-07",0,0,"other",0,1,NA
"54",16325,"2020-05-08",1,1,"other",1,1,NA
"55",16326,"2020-05-09",0,0,"other",0,1,NA
"56",16327,"2020-05-10",0,0,"other",0,1,NA
"57",16328,"2020-05-11",0,0,"other",0,1,NA
"58",16329,"2020-05-12",0,0,"other",0,1,NA
"59",16330,"2020-05-13",0,0,"other",0,1,NA
"60",16331,"2020-05-14",0,0,"other",0,1,NA
"61",16332,"2020-05-15",0,0,"other",0,0,NA
"62",16333,"2020-05-16",0,0,"other",0,0,NA
"63",16334,"2020-05-17",0,0,"other",0,0,NA
"64",16335,"2020-05-18",0,0,"other",0,0,NA
"65",16336,"2020-05-19",0,0,"other",0,0,NA
"66",16337,"2020-05-20",0,0,"other",0,0,NA
"67",16338,"2020-05-21",0,0,"other",0,0,NA
"68",16339,"2020-05-22",0,0,"other",0,0,NA
"69",16340,"2020-05-23",0,0,"other",0,0,NA
"70",16341,"2020-05-24",0,0,"other",0,0,NA
"71",16342,"2020-05-25",0,0,"other",0,0,NA
"72",16343,"2020-05-26",0,0,"other",0,0,NA
"73",16344,"2020-05-27",0,0,"other",0,0,NA
"74",16345,"2020-05-28",0,0,"other",0,0,NA
"75",16346,"2020-05-29",0,0,"other",0,0,NA
"76",16347,"2020-05-30",0,0,"other",0,0,NA
"77",16348,"2020-05-31",0,0,"other",0,0,NA
"78",16349,"2020-06-01",0,0,"other",0,0,NA
"79",16350,"2020-06-02",1,1,"other",1,1,NA
"80",16351,"2020-06-03",1,1,"other",1,1,NA
"81",16352,"2020-06-04",12,12,"other",1,1,NA
"82",16353,"2020-06-05",2,2,"other",1,1,NA
"83",16354,"2020-06-06",0,0,"other",0,1,NA
"84",16355,"2020-06-07",0,0,"other",0,1,NA
"85",16356,"2020-06-08",1,1,"other",1,1,NA
"86",16357,"2020-06-09",7,7,"other",1,1,NA
"87",16358,"2020-06-10",4,4,"other",1,1,NA
"88",16359,"2020-06-11",2,2,"other",1,1,NA
"89",16360,"2020-06-12",0,0,"other",0,1,NA
"90",16361,"2020-06-13",19,19,"other",1,1,NA
"91",16362,"2020-06-14",0,0,"other",0,1,NA
"92",16363,"2020-06-15",0,0,"other",0,1,NA
"93",16364,"2020-06-16",1,1,"other",1,1,NA
"94",16365,"2020-06-17",0,0,"other",0,1,NA
"95",16366,"2020-06-18",1,1,"other",1,1,NA
"96",16367,"2020-06-19",3,3,"other",1,1,NA
"97",16368,"2020-06-20",1,1,"other",1,1,NA
"98",16369,"2020-06-21",0,0,"other",0,1,NA
"99",16370,"2020-06-22",1,1,"other",1,1,NA
"100",16371,"2020-06-23",1,1,"other",1,1,NA
"101",16372,"2020-06-24",1,1,"other",1,1,NA
"102",16373,"2020-06-25",2,2,"other",1,1,NA
"103",16374,"2020-06-26",2,2,"other",1,1,NA
"104",16375,"2020-06-27",3,3,"other",1,1,NA
"105",16376,"2020-06-28",0,0,"other",0,1,NA
"106",16377,"2020-06-29",3,3,"other",1,1,NA
"107",16378,"2020-06-30",6,6,"other",1,1,NA
"108",16379,"2020-07-01",1,1,"other",1,1,NA
"109",16380,"2020-07-02",0,0,"other",0,1,NA
"110",16381,"2020-07-03",0,0,"other",0,1,NA
"111",16382,"2020-07-04",0,0,"other",0,1,NA
"112",16383,"2020-07-05",0,0,"other",0,1,NA
"113",16384,"2020-07-06",0,0,"other",0,1,NA
"114",16385,"2020-07-07",0,0,"other",0,1,NA
"115",16386,"2020-07-08",0,0,"other",0,0,NA
"116",16387,"2020-07-09",0,0,"other",0,0,NA
"117",16388,"2020-07-10",1,1,"other",1,1,NA
"118",16389,"2020-07-11",0,0,"other",0,1,NA
"119",16390,"2020-07-12",0,0,"other",0,1,NA
"120",16391,"2020-07-13",1,1,"other",1,1,NA
"121",16392,"2020-07-14",0,0,"other",0,1,NA
"122",16393,"2020-07-15",1,1,"other",1,1,NA
"123",16394,"2020-07-16",1,1,"other",1,1,NA
"124",16395,"2020-07-17",1,1,"other",1,1,NA
"125",16396,"2020-07-18",0,0,"other",0,1,NA
"126",16397,"2020-07-19",0,0,"other",0,1,NA
"127",16398,"2020-07-20",0,0,"other",0,1,NA
"128",16399,"2020-07-21",0,0,"other",0,1,NA
"129",16400,"2020-07-22",0,0,"other",0,1,NA
"130",16401,"2020-07-23",0,0,"other",0,1,NA
"131",16402,"2020-07-24",0,0,"other",0,0,NA
"132",16403,"2020-07-25",0,0,"other",0,0,NA
"133",16404,"2020-07-26",0,0,"other",0,0,NA
"134",16405,"2020-07-27",1,1,"other",1,1,NA
"135",16406,"2020-07-28",0,0,"other",0,1,NA
"136",16407,"2020-07-29",0,0,"other",0,1,NA
"137",16408,"2020-07-30",0,0,"other",0,1,NA
"138",16409,"2020-07-31",0,0,"other",0,1,NA
"139",16410,"2020-08-01",0,0,"other",0,1,NA
"140",16411,"2020-08-02",0,0,"other",0,1,NA
"141",16412,"2020-08-03",0,0,"other",0,0,NA
"142",16413,"2020-08-04",1,1,"other",1,1,NA
"143",16414,"2020-08-05",0,0,"other",0,1,NA
"144",6170,"2020-08-06",2,1,"b.1.243",0.5,0.777777777777778,NA
"145",16415,"2020-08-06",2,1,"other",0.5,0.222222222222222,NA
"146",6171,"2020-08-07",0,0,"b.1.243",0,0.636363636363636,NA
"147",16416,"2020-08-07",0,0,"other",0,0.363636363636364,NA
"148",6172,"2020-08-08",0,0,"b.1.243",0,0.538461538461538,NA
"149",16417,"2020-08-08",0,0,"other",0,0.461538461538462,NA
"150",6173,"2020-08-09",0,0,"b.1.243",0,0.368421052631579,NA
"151",16418,"2020-08-09",1,1,"other",1,0.631578947368421,NA
"152",6174,"2020-08-10",0,0,"b.1.243",0,0.318181818181818,NA
"153",16419,"2020-08-10",0,0,"other",0,0.681818181818182,NA
"154",6175,"2020-08-11",0,0,"b.1.243",0,0.28,NA
"155",16420,"2020-08-11",1,1,"other",1,0.72,NA
"156",6176,"2020-08-12",0,0,"b.1.243",0,0.25,NA
"157",16421,"2020-08-12",0,0,"other",0,0.75,NA
"158",6177,"2020-08-13",0,0,"b.1.243",0,0,NA
"159",16422,"2020-08-13",1,1,"other",1,1,NA
"160",6178,"2020-08-14",0,0,"b.1.243",0,0,NA
"161",16423,"2020-08-14",0,0,"other",0,1,NA
"162",6179,"2020-08-15",0,0,"b.1.243",0,0,NA
"163",16424,"2020-08-15",0,0,"other",0,1,NA
"164",6180,"2020-08-16",0,0,"b.1.243",0,0,NA
"165",16425,"2020-08-16",0,0,"other",0,1,NA
"166",6181,"2020-08-17",0,0,"b.1.243",0,0,NA
"167",16426,"2020-08-17",1,1,"other",1,1,NA
"168",6182,"2020-08-18",0,0,"b.1.243",0,0,NA
"169",16427,"2020-08-18",1,1,"other",1,1,NA
"170",6183,"2020-08-19",0,0,"b.1.243",0,0,NA
"171",16428,"2020-08-19",0,0,"other",0,1,NA
"172",6184,"2020-08-20",0,0,"b.1.243",0,0,NA
"173",16429,"2020-08-20",1,1,"other",1,1,NA
"174",6185,"2020-08-21",1,1,"b.1.243",1,0.25,NA
"175",16430,"2020-08-21",0,0,"other",0,0.75,NA
"176",6186,"2020-08-22",0,0,"b.1.243",0,0.166666666666667,NA
"177",16431,"2020-08-22",2,2,"other",1,0.833333333333333,NA
"178",6187,"2020-08-23",0,0,"b.1.243",0,0.142857142857143,NA
"179",16432,"2020-08-23",1,1,"other",1,0.857142857142857,NA
"180",6188,"2020-08-24",0,0,"b.1.243",0,0.142857142857143,NA
"181",16433,"2020-08-24",1,1,"other",1,0.857142857142857,NA
"182",6189,"2020-08-25",0,0,"b.1.243",0,0.166666666666667,NA
"183",16434,"2020-08-25",0,0,"other",0,0.833333333333333,NA
"184",6190,"2020-08-26",0,0,"b.1.243",0,0.0769230769230769,NA
"185",16435,"2020-08-26",7,7,"other",1,0.923076923076923,NA
"186",6191,"2020-08-27",0,0,"b.1.243",0,0.0769230769230769,NA
"187",16436,"2020-08-27",1,1,"other",1,0.923076923076923,NA
"188",6192,"2020-08-28",0,0,"b.1.243",0,0,NA
"189",16437,"2020-08-28",1,1,"other",1,1,NA
"190",6193,"2020-08-29",0,0,"b.1.243",0,0,NA
"191",16438,"2020-08-29",0,0,"other",0,1,NA
"192",6194,"2020-08-30",0,0,"b.1.243",0,0,NA
"193",16439,"2020-08-30",0,0,"other",0,1,NA
"194",6195,"2020-08-31",0,0,"b.1.243",0,0,NA
"195",16440,"2020-08-31",0,0,"other",0,1,NA
"196",6196,"2020-09-01",0,0,"b.1.243",0,0,NA
"197",16441,"2020-09-01",2,2,"other",1,1,NA
"198",6197,"2020-09-02",0,0,"b.1.243",0,0,NA
"199",16442,"2020-09-02",0,0,"other",0,1,NA
"200",6198,"2020-09-03",0,0,"b.1.243",0,0,NA
"201",16443,"2020-09-03",3,3,"other",1,1,NA
"202",6199,"2020-09-04",0,0,"b.1.243",0,0,NA
"203",16444,"2020-09-04",3,3,"other",1,1,NA
"204",6200,"2020-09-05",0,0,"b.1.243",0,0,NA
"205",16445,"2020-09-05",0,0,"other",0,1,NA
"206",6201,"2020-09-06",0,0,"b.1.243",0,0,NA
"207",16446,"2020-09-06",0,0,"other",0,1,NA
"208",6202,"2020-09-07",1,1,"b.1.243",1,0.111111111111111,NA
"209",16447,"2020-09-07",0,0,"other",0,0.888888888888889,NA
"210",6203,"2020-09-08",0,0,"b.1.243",0,0.142857142857143,NA
"211",16448,"2020-09-08",0,0,"other",0,0.857142857142857,NA
"212",3450,"2020-09-09",2,1,"ay.44",0.5,0.466666666666667,"Delta"
"213",6204,"2020-09-09",0,0,"b.1.243",0,0.0666666666666667,NA
"214",16449,"2020-09-09",2,1,"other",0.5,0.466666666666667,NA
"215",3451,"2020-09-10",0,0,"ay.44",0,0.225806451612903,"Delta"
"216",5792,"2020-09-10",1,1,"b.1.2",1,0.451612903225806,"XBB* (XBB.X)"
"217",6205,"2020-09-10",0,0,"b.1.243",0,0.0645161290322581,NA
"218",16450,"2020-09-10",0,0,"other",0,0.258064516129032,NA
"219",3452,"2020-09-11",0,0,"ay.44",0,0.264150943396226,"Delta"
"220",5793,"2020-09-11",0,0,"b.1.2",0,0.39622641509434,"XBB* (XBB.X)"
"221",6206,"2020-09-11",0,0,"b.1.243",0,0.113207547169811,NA
"222",16451,"2020-09-11",1,1,"other",1,0.226415094339623,NA
"223",3453,"2020-09-12",0,0,"ay.44",0,0.247058823529412,"Delta"
"224",5794,"2020-09-12",0,0,"b.1.2",0,0.329411764705882,"XBB* (XBB.X)"
"225",6207,"2020-09-12",0,0,"b.1.243",0,0.141176470588235,NA
"226",16452,"2020-09-12",0,0,"other",0,0.282352941176471,NA
"227",3454,"2020-09-13",0,0,"ay.44",0,0.171779141104295,"Delta"
"228",5795,"2020-09-13",0,0,"b.1.2",0,0.214723926380368,"XBB* (XBB.X)"
"229",6208,"2020-09-13",0,0,"b.1.243",0,0.122699386503067,NA
"230",16453,"2020-09-13",2,2,"other",1,0.49079754601227,NA
"231",3455,"2020-09-14",0,0,"ay.44",0,0.177664974619289,"Delta"
"232",5796,"2020-09-14",0,0,"b.1.2",0,0.213197969543147,"XBB* (XBB.X)"
"233",6209,"2020-09-14",0,0,"b.1.243",0,0,NA
"234",16454,"2020-09-14",0,0,"other",0,0.609137055837563,NA
"235",3456,"2020-09-15",0,0,"ay.44",0,0.136363636363636,"Delta"
"236",5797,"2020-09-15",1,1,"b.1.2",1,0.318181818181818,"XBB* (XBB.X)"
"237",6210,"2020-09-15",0,0,"b.1.243",0,0,NA
"238",16455,"2020-09-15",0,0,"other",0,0.545454545454546,NA
"239",3457,"2020-09-16",0,0,"ay.44",0,0,"Delta"
"240",5798,"2020-09-16",0,0,"b.1.2",0,0.25,"XBB* (XBB.X)"
"241",6211,"2020-09-16",0,0,"b.1.243",0,0,NA
"242",16456,"2020-09-16",3,3,"other",1,0.75,NA
"243",3458,"2020-09-17",0,0,"ay.44",0,0,"Delta"
"244",5799,"2020-09-17",0,0,"b.1.2",0,0.142857142857143,"XBB* (XBB.X)"
"245",6212,"2020-09-17",0,0,"b.1.243",0,0,NA
"246",16457,"2020-09-17",0,0,"other",0,0.857142857142857,NA
"247",3459,"2020-09-18",0,0,"ay.44",0,0,"Delta"
"248",5800,"2020-09-18",1,1,"b.1.2",1,0.285714285714286,"XBB* (XBB.X)"
"249",6213,"2020-09-18",0,0,"b.1.243",0,0,NA
"250",16458,"2020-09-18",0,0,"other",0,0.714285714285714,NA
"251",3460,"2020-09-19",0,0,"ay.44",0,0,"Delta"
"252",5801,"2020-09-19",0,0,"b.1.2",0,0.2,"XBB* (XBB.X)"
"253",6214,"2020-09-19",0,0,"b.1.243",0,0,NA
"254",16459,"2020-09-19",3,3,"other",1,0.8,NA
"255",3461,"2020-09-20",0,0,"ay.44",0,0,"Delta"
"256",5802,"2020-09-20",0,0,"b.1.2",0,0.25,"XBB* (XBB.X)"
"257",6215,"2020-09-20",0,0,"b.1.243",0,0,NA
"258",16460,"2020-09-20",0,0,"other",0,0.75,NA
"259",3462,"2020-09-21",0,0,"ay.44",0,0,"Delta"
"260",5803,"2020-09-21",0,0,"b.1.2",0,0.222222222222222,"XBB* (XBB.X)"
"261",6216,"2020-09-21",0,0,"b.1.243",0,0,NA
"262",16461,"2020-09-21",1,1,"other",1,0.777777777777778,NA
"263",3463,"2020-09-22",0,0,"ay.44",0,0,"Delta"
"264",5804,"2020-09-22",0,0,"b.1.2",0,0.0714285714285714,"XBB* (XBB.X)"
"265",6217,"2020-09-22",0,0,"b.1.243",0,0,NA
"266",16462,"2020-09-22",6,6,"other",1,0.928571428571429,NA
"267",3464,"2020-09-23",0,0,"ay.44",0,0,"Delta"
"268",5805,"2020-09-23",0,0,"b.1.2",0,0.0909090909090909,"XBB* (XBB.X)"
"269",6218,"2020-09-23",0,0,"b.1.243",0,0,NA
"270",16463,"2020-09-23",0,0,"other",0,0.909090909090909,NA
"271",3465,"2020-09-24",0,0,"ay.44",0,0,"Delta"
"272",5806,"2020-09-24",0,0,"b.1.2",0,0.0833333333333333,"XBB* (XBB.X)"
"273",6219,"2020-09-24",0,0,"b.1.243",0,0,NA
"274",16464,"2020-09-24",1,1,"other",1,0.916666666666667,NA
"275",3466,"2020-09-25",0,0,"ay.44",0,0,"Delta"
"276",5807,"2020-09-25",0,0,"b.1.2",0,0,"XBB* (XBB.X)"
"277",6220,"2020-09-25",0,0,"b.1.243",0,0,NA
"278",16465,"2020-09-25",0,0,"other",0,1,NA
"279",3467,"2020-09-26",0,0,"ay.44",0,0,"Delta"
"280",5808,"2020-09-26",0,0,"b.1.2",0,0,"XBB* (XBB.X)"
"281",6221,"2020-09-26",0,0,"b.1.243",0,0,NA
"282",16466,"2020-09-26",0,0,"other",0,1,NA
"283",3468,"2020-09-27",0,0,"ay.44",0,0,"Delta"
"284",5809,"2020-09-27",0,0,"b.1.2",0,0,"XBB* (XBB.X)"
"285",6222,"2020-09-27",0,0,"b.1.243",0,0,NA
"286",16467,"2020-09-27",0,0,"other",0,1,NA
"287",3469,"2020-09-28",0,0,"ay.44",0,0,"Delta"
"288",5810,"2020-09-28",0,0,"b.1.2",0,0,"XBB* (XBB.X)"
"289",6223,"2020-09-28",0,0,"b.1.243",0,0,NA
"290",16468,"2020-09-28",0,0,"other",0,1,NA
"291",3470,"2020-09-29",0,0,"ay.44",0,0,"Delta"
"292",5811,"2020-09-29",1,1,"b.1.2",1,0.5,"XBB* (XBB.X)"
"293",6224,"2020-09-29",0,0,"b.1.243",0,0,NA
"294",16469,"2020-09-29",0,0,"other",0,0.5,NA
"295",3471,"2020-09-30",0,0,"ay.44",0,0,"Delta"
"296",5812,"2020-09-30",2,2,"b.1.2",1,0.75,"XBB* (XBB.X)"
"297",6225,"2020-09-30",0,0,"b.1.243",0,0,NA
"298",16470,"2020-09-30",0,0,"other",0,0.25,NA
"299",3472,"2020-10-01",0,0,"ay.44",0,0,"Delta"
"300",5813,"2020-10-01",0,0,"b.1.2",0,0.75,"XBB* (XBB.X)"
"301",6226,"2020-10-01",0,0,"b.1.243",0,0,NA
"302",16471,"2020-10-01",1,1,"other",1,0.25,NA
"303",3473,"2020-10-02",0,0,"ay.44",0,0,"Delta"
"304",5814,"2020-10-02",0,0,"b.1.2",0,0.75,"XBB* (XBB.X)"
"305",6227,"2020-10-02",0,0,"b.1.243",0,0,NA
"306",16472,"2020-10-02",0,0,"other",0,0.25,NA
"307",3474,"2020-10-03",0,0,"ay.44",0,0,"Delta"
"308",5815,"2020-10-03",0,0,"b.1.2",0,0.6,"XBB* (XBB.X)"
"309",6228,"2020-10-03",0,0,"b.1.243",0,0,NA
"310",16473,"2020-10-03",1,1,"other",1,0.4,NA
"311",3475,"2020-10-04",0,0,"ay.44",0,0,"Delta"
"312",5816,"2020-10-04",3,1,"b.1.2",0.333333333333333,0.5,"XBB* (XBB.X)"
"313",6229,"2020-10-04",0,0,"b.1.243",0,0,NA
"314",16474,"2020-10-04",3,2,"other",0.666666666666667,0.5,NA
"315",3476,"2020-10-05",0,0,"ay.44",0,0,"Delta"
"316",5817,"2020-10-05",0,0,"b.1.2",0,0.444444444444444,"XBB* (XBB.X)"
"317",6230,"2020-10-05",0,0,"b.1.243",0,0,NA
"318",16475,"2020-10-05",1,1,"other",1,0.555555555555556,NA
"319",3477,"2020-10-06",0,0,"ay.44",0,0,"Delta"
"320",5818,"2020-10-06",2,2,"b.1.2",1,0.5,"XBB* (XBB.X)"
"321",6231,"2020-10-06",0,0,"b.1.243",0,0,NA
"322",16476,"2020-10-06",0,0,"other",0,0.5,NA
"323",3478,"2020-10-07",0,0,"ay.44",0,0,"Delta"
"324",5819,"2020-10-07",2,1,"b.1.2",0.5,0.4,"XBB* (XBB.X)"
"325",6232,"2020-10-07",2,1,"b.1.243",0.5,0.1,NA
"326",16477,"2020-10-07",0,0,"other",0,0.5,NA
"327",3479,"2020-10-08",0,0,"ay.44",0,0,"Delta"
"328",5820,"2020-10-08",1,1,"b.1.2",1,0.5,"XBB* (XBB.X)"
"329",6233,"2020-10-08",0,0,"b.1.243",0,0.1,NA
"330",16478,"2020-10-08",0,0,"other",0,0.4,NA
"331",3480,"2020-10-09",0,0,"ay.44",0,0,"Delta"
"332",5821,"2020-10-09",0,0,"b.1.2",0,0.5,"XBB* (XBB.X)"
"333",6234,"2020-10-09",0,0,"b.1.243",0,0.1,NA
"334",16479,"2020-10-09",0,0,"other",0,0.4,NA
"335",3481,"2020-10-10",0,0,"ay.44",0,0,"Delta"
"336",5822,"2020-10-10",0,0,"b.1.2",0,0.555555555555556,"XBB* (XBB.X)"
"337",6235,"2020-10-10",0,0,"b.1.243",0,0.111111111111111,NA
"338",16480,"2020-10-10",0,0,"other",0,0.333333333333333,NA
"339",3482,"2020-10-11",0,0,"ay.44",0,0,"Delta"
"340",5823,"2020-10-11",0,0,"b.1.2",0,0.571428571428571,"XBB* (XBB.X)"
"341",6236,"2020-10-11",1,1,"b.1.243",1,0.285714285714286,NA
"342",16481,"2020-10-11",0,0,"other",0,0.142857142857143,NA
"343",3483,"2020-10-12",0,0,"ay.44",0,0,"Delta"
"344",5824,"2020-10-12",0,0,"b.1.2",0,0.571428571428571,"XBB* (XBB.X)"
"345",6237,"2020-10-12",0,0,"b.1.243",0,0.285714285714286,NA
"346",16482,"2020-10-12",1,1,"other",1,0.142857142857143,NA
"347",3484,"2020-10-13",0,0,"ay.44",0,0,"Delta"
"348",5825,"2020-10-13",0,0,"b.1.2",0,0.4,"XBB* (XBB.X)"
"349",6238,"2020-10-13",0,0,"b.1.243",0,0.4,NA
"350",16483,"2020-10-13",0,0,"other",0,0.2,NA
"351",3485,"2020-10-14",0,0,"ay.44",0,0,"Delta"
"352",5826,"2020-10-14",3,1,"b.1.2",0.333333333333333,0.333333333333333,"XBB* (XBB.X)"
"353",6239,"2020-10-14",0,0,"b.1.243",0,0.166666666666667,NA
"354",16484,"2020-10-14",3,2,"other",0.666666666666667,0.5,NA
"355",3486,"2020-10-15",0,0,"ay.44",0,0,"Delta"
"356",5827,"2020-10-15",0,0,"b.1.2",0,0.04,"XBB* (XBB.X)"
"357",6240,"2020-10-15",0,0,"b.1.243",0,0.04,NA
"358",16485,"2020-10-15",20,20,"other",1,0.92,NA
"359",3487,"2020-10-16",0,0,"ay.44",0,0,"Delta"
"360",5828,"2020-10-16",11,1,"b.1.2",0.0909090909090909,0.0555555555555555,"XBB* (XBB.X)"
"361",6241,"2020-10-16",0,0,"b.1.243",0,0.0277777777777778,NA
"362",16486,"2020-10-16",11,10,"other",0.909090909090909,0.916666666666667,NA
"363",3488,"2020-10-17",0,0,"ay.44",0,0,"Delta"
"364",5829,"2020-10-17",0,0,"b.1.2",0,0.0540540540540541,"XBB* (XBB.X)"
"365",6242,"2020-10-17",0,0,"b.1.243",0,0.027027027027027,NA
"366",16487,"2020-10-17",1,1,"other",1,0.918918918918919,NA
"367",3489,"2020-10-18",0,0,"ay.44",0,0,"Delta"
"368",5830,"2020-10-18",0,0,"b.1.2",0,0.0512820512820513,"XBB* (XBB.X)"
"369",6243,"2020-10-18",0,0,"b.1.243",0,0,NA
"370",16488,"2020-10-18",3,3,"other",1,0.948717948717949,NA
"371",3490,"2020-10-19",0,0,"ay.44",0,0,"Delta"
"372",5831,"2020-10-19",1,1,"b.1.2",1,0.0769230769230769,"XBB* (XBB.X)"
"373",6244,"2020-10-19",0,0,"b.1.243",0,0,NA
"374",16489,"2020-10-19",0,0,"other",0,0.923076923076923,NA
"375",3491,"2020-10-20",0,0,"ay.44",0,0,"Delta"
"376",5832,"2020-10-20",3,1,"b.1.2",0.333333333333333,0.0833333333333333,"XBB* (XBB.X)"
"377",6245,"2020-10-20",0,0,"b.1.243",0,0,NA
"378",6408,"2020-10-20",3,1,"b.1.429",0.333333333333333,0.145833333333333,"Epsilon"
"379",16490,"2020-10-20",3,1,"other",0.333333333333333,0.770833333333333,NA
"380",3492,"2020-10-21",0,0,"ay.44",0,0,"Delta"
"381",5508,"2020-10-21",1,1,"b.1.1.7",1,0.144329896907216,"Alpha"
"382",5833,"2020-10-21",0,0,"b.1.2",0,0.0618556701030928,"XBB* (XBB.X)"
"383",6246,"2020-10-21",0,0,"b.1.243",0,0,NA
"384",6409,"2020-10-21",0,0,"b.1.429",0,0.0721649484536082,"Epsilon"
"385",16491,"2020-10-21",0,0,"other",0,0.721649484536082,NA
"386",3493,"2020-10-22",0,0,"ay.44",0,0,"Delta"
"387",5509,"2020-10-22",0,0,"b.1.1.7",0,0.133757961783439,"Alpha"
"388",5834,"2020-10-22",0,0,"b.1.2",0,0.114649681528662,"XBB* (XBB.X)"
"389",6247,"2020-10-22",0,0,"b.1.243",0,0,NA
"390",6410,"2020-10-22",1,1,"b.1.429",1,0.178343949044586,"Epsilon"
"391",16492,"2020-10-22",0,0,"other",0,0.573248407643312,NA
"392",3494,"2020-10-23",0,0,"ay.44",0,0,"Delta"
"393",5510,"2020-10-23",0,0,"b.1.1.7",0,0.181818181818182,"Alpha"
"394",5835,"2020-10-23",0,0,"b.1.2",0,0.155844155844156,"XBB* (XBB.X)"
"395",6248,"2020-10-23",0,0,"b.1.243",0,0,NA
"396",6411,"2020-10-23",0,0,"b.1.429",0,0.272727272727273,"Epsilon"
"397",16493,"2020-10-23",0,0,"other",0,0.38961038961039,NA
"398",3495,"2020-10-24",0,0,"ay.44",0,0,"Delta"
"399",5511,"2020-10-24",0,0,"b.1.1.7",0,0.139442231075697,"Alpha"
"400",5836,"2020-10-24",0,0,"b.1.2",0,0.159362549800797,"XBB* (XBB.X)"
"401",6249,"2020-10-24",2,1,"b.1.243",0.5,0.0796812749003984,NA
"402",6412,"2020-10-24",0,0,"b.1.429",0,0.223107569721116,"Epsilon"
"403",16494,"2020-10-24",2,1,"other",0.5,0.398406374501992,NA
"404",3496,"2020-10-25",0,0,"ay.44",0,0,"Delta"
"405",5512,"2020-10-25",1,1,"b.1.1.7",1,0.276315789473684,"Alpha"
"406",5837,"2020-10-25",0,0,"b.1.2",0,0.197368421052632,"XBB* (XBB.X)"
"407",6250,"2020-10-25",0,0,"b.1.243",0,0.0986842105263158,NA
"408",6413,"2020-10-25",0,0,"b.1.429",0,0.230263157894737,"Epsilon"
"409",16495,"2020-10-25",0,0,"other",0,0.197368421052632,NA
"410",3497,"2020-10-26",0,0,"ay.44",0,0,"Delta"
"411",5513,"2020-10-26",0,0,"b.1.1.7",0,0.225806451612903,"Alpha"
"412",5838,"2020-10-26",0,0,"b.1.2",0,0.0967741935483871,"XBB* (XBB.X)"
"413",6251,"2020-10-26",2,1,"b.1.243",0.5,0.193548387096774,NA
"414",6414,"2020-10-26",0,0,"b.1.429",0,0.193548387096774,"Epsilon"
"415",16496,"2020-10-26",2,1,"other",0.5,0.290322580645161,NA
