"","X","date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"3604",3444,"2021-06-25",7,2,"ay.3",0.285714285714286,0.272727272727273,"Delta"
"3605",4501,"2021-06-25",0,0,"ay.44",0,0.0909090909090909,"Delta"
"3606",5553,"2021-06-25",0,0,"ay.75",0,0,"Delta"
"3607",6410,"2021-06-25",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3608",7061,"2021-06-25",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3609",7564,"2021-06-25",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3610",7941,"2021-06-25",7,1,"b.1.1.7",0.142857142857143,0.212121212121212,"Alpha"
"3611",8589,"2021-06-25",0,0,"b.1.234",0,0,NA
"3612",9143,"2021-06-25",7,1,"b.1.617.2",0.142857142857143,0.0606060606060606,"Delta"
"3613",9497,"2021-06-25",0,0,"ba.1",0,0,"Omicron"
"3614",10224,"2021-06-25",0,0,"ba.1.1",0,0,"Omicron"
"3615",19325,"2021-06-25",0,0,"c.37",0,0,"Lambda"
"3616",19932,"2021-06-25",0,0,"other",0,0,NA
"3617",21006,"2021-06-25",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3618",454,"2021-06-26",2,1,"ay.103",0.5,0.258064516129032,"Delta"
"3619",2742,"2021-06-26",0,0,"ay.25",0,0.0967741935483871,"Delta"
"3620",2974,"2021-06-26",0,0,"ay.25.1",0,0,"Delta"
"3621",3203,"2021-06-26",0,0,"ay.26",0,0,"Delta"
"3622",3445,"2021-06-26",0,0,"ay.3",0,0.258064516129032,"Delta"
"3623",4502,"2021-06-26",0,0,"ay.44",0,0.0967741935483871,"Delta"
"3624",5554,"2021-06-26",0,0,"ay.75",0,0,"Delta"
"3625",6411,"2021-06-26",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3626",7062,"2021-06-26",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3627",7565,"2021-06-26",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3628",7942,"2021-06-26",2,1,"b.1.1.7",0.5,0.225806451612903,"Alpha"
"3629",8590,"2021-06-26",0,0,"b.1.234",0,0,NA
"3630",9144,"2021-06-26",0,0,"b.1.617.2",0,0.0645161290322581,"Delta"
"3631",9498,"2021-06-26",0,0,"ba.1",0,0,"Omicron"
"3632",10225,"2021-06-26",0,0,"ba.1.1",0,0,"Omicron"
"3633",19326,"2021-06-26",0,0,"c.37",0,0,"Lambda"
"3634",19933,"2021-06-26",0,0,"other",0,0,NA
"3635",21007,"2021-06-26",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3636",455,"2021-06-27",1,1,"ay.103",1,0.290322580645161,"Delta"
"3637",2743,"2021-06-27",0,0,"ay.25",0,0.0967741935483871,"Delta"
"3638",2975,"2021-06-27",0,0,"ay.25.1",0,0,"Delta"
"3639",3204,"2021-06-27",0,0,"ay.26",0,0,"Delta"
"3640",3446,"2021-06-27",0,0,"ay.3",0,0.258064516129032,"Delta"
"3641",4503,"2021-06-27",0,0,"ay.44",0,0.0645161290322581,"Delta"
"3642",5555,"2021-06-27",0,0,"ay.75",0,0,"Delta"
"3643",6412,"2021-06-27",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3644",7063,"2021-06-27",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3645",7566,"2021-06-27",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3646",7943,"2021-06-27",0,0,"b.1.1.7",0,0.225806451612903,"Alpha"
"3647",8591,"2021-06-27",0,0,"b.1.234",0,0,NA
"3648",9145,"2021-06-27",0,0,"b.1.617.2",0,0.0645161290322581,"Delta"
"3649",9499,"2021-06-27",0,0,"ba.1",0,0,"Omicron"
"3650",10226,"2021-06-27",0,0,"ba.1.1",0,0,"Omicron"
"3651",19327,"2021-06-27",0,0,"c.37",0,0,"Lambda"
"3652",19934,"2021-06-27",0,0,"other",0,0,NA
"3653",21008,"2021-06-27",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3654",456,"2021-06-28",4,1,"ay.103",0.25,0.290322580645161,"Delta"
"3655",2744,"2021-06-28",4,1,"ay.25",0.25,0.129032258064516,"Delta"
"3656",2976,"2021-06-28",0,0,"ay.25.1",0,0,"Delta"
"3657",3205,"2021-06-28",4,1,"ay.26",0.25,0.032258064516129,"Delta"
"3658",3447,"2021-06-28",0,0,"ay.3",0,0.225806451612903,"Delta"
"3659",4504,"2021-06-28",0,0,"ay.44",0,0.0645161290322581,"Delta"
"3660",5556,"2021-06-28",0,0,"ay.75",0,0,"Delta"
"3661",6413,"2021-06-28",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3662",7064,"2021-06-28",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3663",7567,"2021-06-28",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3664",7944,"2021-06-28",0,0,"b.1.1.7",0,0.161290322580645,"Alpha"
"3665",8592,"2021-06-28",0,0,"b.1.234",0,0,NA
"3666",9146,"2021-06-28",0,0,"b.1.617.2",0,0.0645161290322581,"Delta"
"3667",9500,"2021-06-28",0,0,"ba.1",0,0,"Omicron"
"3668",10227,"2021-06-28",0,0,"ba.1.1",0,0,"Omicron"
"3669",19328,"2021-06-28",0,0,"c.37",0,0,"Lambda"
"3670",19935,"2021-06-28",4,1,"other",0.25,0.032258064516129,NA
"3671",21009,"2021-06-28",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3672",457,"2021-06-29",7,1,"ay.103",0.142857142857143,0.28125,"Delta"
"3673",2745,"2021-06-29",7,1,"ay.25",0.142857142857143,0.15625,"Delta"
"3674",2977,"2021-06-29",0,0,"ay.25.1",0,0,"Delta"
"3675",3206,"2021-06-29",7,1,"ay.26",0.142857142857143,0.0625,"Delta"
"3676",3448,"2021-06-29",7,3,"ay.3",0.428571428571429,0.1875,"Delta"
"3677",4505,"2021-06-29",0,0,"ay.44",0,0.0625,"Delta"
"3678",5557,"2021-06-29",0,0,"ay.75",0,0,"Delta"
"3679",6414,"2021-06-29",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3680",7065,"2021-06-29",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3681",7568,"2021-06-29",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3682",7945,"2021-06-29",0,0,"b.1.1.7",0,0.15625,"Alpha"
"3683",8593,"2021-06-29",0,0,"b.1.234",0,0,NA
"3684",9147,"2021-06-29",0,0,"b.1.617.2",0,0.03125,"Delta"
"3685",9501,"2021-06-29",0,0,"ba.1",0,0,"Omicron"
"3686",10228,"2021-06-29",0,0,"ba.1.1",0,0,"Omicron"
"3687",19329,"2021-06-29",0,0,"c.37",0,0,"Lambda"
"3688",19936,"2021-06-29",7,1,"other",0.142857142857143,0.0625,NA
"3689",21010,"2021-06-29",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3690",458,"2021-06-30",0,0,"ay.103",0,0.21875,"Delta"
"3691",2746,"2021-06-30",7,3,"ay.25",0.428571428571429,0.1875,"Delta"
"3692",2978,"2021-06-30",0,0,"ay.25.1",0,0,"Delta"
"3693",3207,"2021-06-30",0,0,"ay.26",0,0.0625,"Delta"
"3694",3449,"2021-06-30",7,2,"ay.3",0.285714285714286,0.25,"Delta"
"3695",4506,"2021-06-30",0,0,"ay.44",0,0.03125,"Delta"
"3696",5558,"2021-06-30",0,0,"ay.75",0,0,"Delta"
"3697",6415,"2021-06-30",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3698",7066,"2021-06-30",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3699",7569,"2021-06-30",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3700",7946,"2021-06-30",0,0,"b.1.1.7",0,0.09375,"Alpha"
"3701",8594,"2021-06-30",0,0,"b.1.234",0,0,NA
"3702",9148,"2021-06-30",0,0,"b.1.617.2",0,0.03125,"Delta"
"3703",9502,"2021-06-30",0,0,"ba.1",0,0,"Omicron"
"3704",10229,"2021-06-30",0,0,"ba.1.1",0,0,"Omicron"
"3705",19330,"2021-06-30",0,0,"c.37",0,0,"Lambda"
"3706",19937,"2021-06-30",7,2,"other",0.285714285714286,0.125,NA
"3707",21011,"2021-06-30",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3708",459,"2021-07-01",0,0,"ay.103",0,0.181818181818182,"Delta"
"3709",2747,"2021-07-01",5,2,"ay.25",0.4,0.242424242424242,"Delta"
"3710",2979,"2021-07-01",0,0,"ay.25.1",0,0,"Delta"
"3711",3208,"2021-07-01",0,0,"ay.26",0,0.0606060606060606,"Delta"
"3712",3450,"2021-07-01",5,2,"ay.3",0.4,0.272727272727273,"Delta"
"3713",4507,"2021-07-01",0,0,"ay.44",0,0,"Delta"
"3714",5559,"2021-07-01",5,1,"ay.75",0.2,0.0303030303030303,"Delta"
"3715",6416,"2021-07-01",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3716",7067,"2021-07-01",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3717",7570,"2021-07-01",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3718",7947,"2021-07-01",0,0,"b.1.1.7",0,0.0606060606060606,"Alpha"
"3719",8595,"2021-07-01",0,0,"b.1.234",0,0,NA
"3720",9149,"2021-07-01",0,0,"b.1.617.2",0,0.0303030303030303,"Delta"
"3721",9503,"2021-07-01",0,0,"ba.1",0,0,"Omicron"
"3722",10230,"2021-07-01",0,0,"ba.1.1",0,0,"Omicron"
"3723",19331,"2021-07-01",0,0,"c.37",0,0,"Lambda"
"3724",19938,"2021-07-01",0,0,"other",0,0.121212121212121,NA
"3725",21012,"2021-07-01",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3726",460,"2021-07-02",0,0,"ay.103",0,0.105263157894737,"Delta"
"3727",1952,"2021-07-02",6,1,"ay.119",0.166666666666667,0.184210526315789,"Delta"
"3728",2748,"2021-07-02",0,0,"ay.25",0,0.184210526315789,"Delta"
"3729",2980,"2021-07-02",0,0,"ay.25.1",0,0,"Delta"
"3730",3209,"2021-07-02",0,0,"ay.26",0,0.0526315789473684,"Delta"
"3731",3451,"2021-07-02",6,2,"ay.3",0.333333333333333,0.236842105263158,"Delta"
"3732",4508,"2021-07-02",6,2,"ay.44",0.333333333333333,0.0526315789473684,"Delta"
"3733",5560,"2021-07-02",6,1,"ay.75",0.166666666666667,0.0526315789473684,"Delta"
"3734",6417,"2021-07-02",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3735",7068,"2021-07-02",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3736",7571,"2021-07-02",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3737",7948,"2021-07-02",0,0,"b.1.1.7",0,0.0263157894736842,"Alpha"
"3738",8596,"2021-07-02",0,0,"b.1.234",0,0,NA
"3739",9150,"2021-07-02",0,0,"b.1.617.2",0,0,"Delta"
"3740",9504,"2021-07-02",0,0,"ba.1",0,0,"Omicron"
"3741",10231,"2021-07-02",0,0,"ba.1.1",0,0,"Omicron"
"3742",19332,"2021-07-02",0,0,"c.37",0,0,"Lambda"
"3743",19939,"2021-07-02",0,0,"other",0,0.105263157894737,NA
"3744",21013,"2021-07-02",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3745",461,"2021-07-03",0,0,"ay.103",0,0.0845070422535211,"Delta"
"3746",1953,"2021-07-03",0,0,"ay.119",0,0.0985915492957747,"Delta"
"3747",2749,"2021-07-03",0,0,"ay.25",0,0.197183098591549,"Delta"
"3748",2981,"2021-07-03",0,0,"ay.25.1",0,0,"Delta"
"3749",3210,"2021-07-03",3,2,"ay.26",0.666666666666667,0.112676056338028,"Delta"
"3750",3452,"2021-07-03",0,0,"ay.3",0,0.253521126760563,"Delta"
"3751",4509,"2021-07-03",3,1,"ay.44",0.333333333333333,0.0845070422535211,"Delta"
"3752",5561,"2021-07-03",0,0,"ay.75",0,0.0563380281690141,"Delta"
"3753",6418,"2021-07-03",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3754",7069,"2021-07-03",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3755",7572,"2021-07-03",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3756",7949,"2021-07-03",0,0,"b.1.1.7",0,0,"Alpha"
"3757",8597,"2021-07-03",0,0,"b.1.234",0,0,NA
"3758",9151,"2021-07-03",0,0,"b.1.617.2",0,0,"Delta"
"3759",9505,"2021-07-03",0,0,"ba.1",0,0,"Omicron"
"3760",10232,"2021-07-03",0,0,"ba.1.1",0,0,"Omicron"
"3761",19333,"2021-07-03",0,0,"c.37",0,0,"Lambda"
"3762",19940,"2021-07-03",0,0,"other",0,0.112676056338028,NA
"3763",21014,"2021-07-03",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3764",462,"2021-07-04",0,0,"ay.103",0,0.06,"Delta"
"3765",1954,"2021-07-04",0,0,"ay.119",0,0.07,"Delta"
"3766",2750,"2021-07-04",0,0,"ay.25",0,0.21,"Delta"
"3767",2982,"2021-07-04",0,0,"ay.25.1",0,0,"Delta"
"3768",3211,"2021-07-04",0,0,"ay.26",0,0.12,"Delta"
"3769",3453,"2021-07-04",0,0,"ay.3",0,0.27,"Delta"
"3770",4510,"2021-07-04",0,0,"ay.44",0,0.09,"Delta"
"3771",5562,"2021-07-04",0,0,"ay.75",0,0.06,"Delta"
"3772",6419,"2021-07-04",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3773",7070,"2021-07-04",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3774",7573,"2021-07-04",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3775",7950,"2021-07-04",0,0,"b.1.1.7",0,0,"Alpha"
"3776",8598,"2021-07-04",0,0,"b.1.234",0,0,NA
"3777",9152,"2021-07-04",0,0,"b.1.617.2",0,0,"Delta"
"3778",9506,"2021-07-04",0,0,"ba.1",0,0,"Omicron"
"3779",10233,"2021-07-04",0,0,"ba.1.1",0,0,"Omicron"
"3780",19334,"2021-07-04",0,0,"c.37",0,0,"Lambda"
"3781",19941,"2021-07-04",0,0,"other",0,0.12,NA
"3782",21015,"2021-07-04",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3783",463,"2021-07-05",6,1,"ay.103",0.166666666666667,0.0575539568345324,"Delta"
"3784",1955,"2021-07-05",0,0,"ay.119",0,0.0503597122302158,"Delta"
"3785",2751,"2021-07-05",0,0,"ay.25",0,0.172661870503597,"Delta"
"3786",2983,"2021-07-05",6,1,"ay.25.1",0.166666666666667,0.0287769784172662,"Delta"
"3787",3212,"2021-07-05",0,0,"ay.26",0,0.0863309352517986,"Delta"
"3788",3454,"2021-07-05",6,3,"ay.3",0.5,0.345323741007194,"Delta"
"3789",4511,"2021-07-05",6,1,"ay.44",0.166666666666667,0.115107913669065,"Delta"
"3790",5563,"2021-07-05",0,0,"ay.75",0,0.0575539568345324,"Delta"
"3791",6420,"2021-07-05",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3792",7071,"2021-07-05",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3793",7574,"2021-07-05",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3794",7951,"2021-07-05",0,0,"b.1.1.7",0,0,"Alpha"
"3795",8599,"2021-07-05",0,0,"b.1.234",0,0,NA
"3796",9153,"2021-07-05",0,0,"b.1.617.2",0,0,"Delta"
"3797",9507,"2021-07-05",0,0,"ba.1",0,0,"Omicron"
"3798",10234,"2021-07-05",0,0,"ba.1.1",0,0,"Omicron"
"3799",19335,"2021-07-05",0,0,"c.37",0,0,"Lambda"
"3800",19942,"2021-07-05",0,0,"other",0,0.0863309352517986,NA
"3801",21016,"2021-07-05",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3802",464,"2021-07-06",10,1,"ay.103",0.1,0.0460829493087557,"Delta"
"3803",1956,"2021-07-06",0,0,"ay.119",0,0.032258064516129,"Delta"
"3804",2145,"2021-07-06",10,1,"ay.122",0.1,0.161290322580645,"Delta"
"3805",2752,"2021-07-06",0,0,"ay.25",0,0.115207373271889,"Delta"
"3806",2984,"2021-07-06",0,0,"ay.25.1",0,0.0230414746543779,"Delta"
"3807",3213,"2021-07-06",10,1,"ay.26",0.1,0.0691244239631336,"Delta"
"3808",3455,"2021-07-06",10,4,"ay.3",0.4,0.299539170506912,"Delta"
"3809",4512,"2021-07-06",0,0,"ay.44",0,0.0921658986175115,"Delta"
"3810",5564,"2021-07-06",10,1,"ay.75",0.1,0.0691244239631336,"Delta"
"3811",6421,"2021-07-06",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3812",7072,"2021-07-06",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3813",7575,"2021-07-06",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3814",7952,"2021-07-06",10,1,"b.1.1.7",0.1,0.0230414746543779,"Alpha"
"3815",8600,"2021-07-06",0,0,"b.1.234",0,0,NA
"3816",9154,"2021-07-06",0,0,"b.1.617.2",0,0,"Delta"
"3817",9508,"2021-07-06",0,0,"ba.1",0,0,"Omicron"
"3818",10235,"2021-07-06",0,0,"ba.1.1",0,0,"Omicron"
"3819",19336,"2021-07-06",10,1,"c.37",0.1,0.0230414746543779,"Lambda"
"3820",19943,"2021-07-06",0,0,"other",0,0.0460829493087557,NA
"3821",21017,"2021-07-06",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3822",465,"2021-07-07",23,6,"ay.103",0.260869565217391,0.143712574850299,"Delta"
"3823",1957,"2021-07-07",0,0,"ay.119",0,0.0209580838323353,"Delta"
"3824",2146,"2021-07-07",0,0,"ay.122",0,0.062874251497006,"Delta"
"3825",2753,"2021-07-07",23,4,"ay.25",0.173913043478261,0.107784431137725,"Delta"
"3826",2985,"2021-07-07",23,1,"ay.25.1",0.0434782608695652,0.0359281437125748,"Delta"
"3827",3214,"2021-07-07",23,1,"ay.26",0.0434782608695652,0.0718562874251497,"Delta"
"3828",3456,"2021-07-07",23,7,"ay.3",0.304347826086957,0.323353293413174,"Delta"
"3829",4513,"2021-07-07",23,2,"ay.44",0.0869565217391304,0.107784431137725,"Delta"
"3830",5565,"2021-07-07",23,1,"ay.75",0.0434782608695652,0.0718562874251497,"Delta"
"3831",6422,"2021-07-07",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3832",7073,"2021-07-07",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3833",7576,"2021-07-07",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3834",7953,"2021-07-07",0,0,"b.1.1.7",0,0.0179640718562874,"Alpha"
"3835",8601,"2021-07-07",0,0,"b.1.234",0,0,NA
"3836",9155,"2021-07-07",23,1,"b.1.617.2",0.0434782608695652,0.0179640718562874,"Delta"
"3837",9509,"2021-07-07",0,0,"ba.1",0,0,"Omicron"
"3838",10236,"2021-07-07",0,0,"ba.1.1",0,0,"Omicron"
"3839",19337,"2021-07-07",0,0,"c.37",0,0.0179640718562874,"Lambda"
"3840",19944,"2021-07-07",0,0,"other",0,0,NA
"3841",21018,"2021-07-07",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3842",466,"2021-07-08",12,2,"ay.103",0.166666666666667,0.16304347826087,"Delta"
"3843",1958,"2021-07-08",0,0,"ay.119",0,0.016304347826087,"Delta"
"3844",2147,"2021-07-08",0,0,"ay.122",0,0.0380434782608696,"Delta"
"3845",2754,"2021-07-08",12,3,"ay.25",0.25,0.114130434782609,"Delta"
"3846",2986,"2021-07-08",0,0,"ay.25.1",0,0.0326086956521739,"Delta"
"3847",3215,"2021-07-08",0,0,"ay.26",0,0.0652173913043478,"Delta"
"3848",3457,"2021-07-08",12,4,"ay.3",0.333333333333333,0.326086956521739,"Delta"
"3849",4514,"2021-07-08",12,1,"ay.44",0.0833333333333333,0.114130434782609,"Delta"
"3850",5566,"2021-07-08",0,0,"ay.75",0,0.0489130434782609,"Delta"
"3851",6423,"2021-07-08",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3852",7074,"2021-07-08",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3853",7577,"2021-07-08",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3854",7954,"2021-07-08",12,1,"b.1.1.7",0.0833333333333333,0.0326086956521739,"Alpha"
"3855",8602,"2021-07-08",0,0,"b.1.234",0,0,NA
"3856",9156,"2021-07-08",0,0,"b.1.617.2",0,0.016304347826087,"Delta"
"3857",9510,"2021-07-08",0,0,"ba.1",0,0,"Omicron"
"3858",10237,"2021-07-08",0,0,"ba.1.1",0,0,"Omicron"
"3859",19338,"2021-07-08",0,0,"c.37",0,0.016304347826087,"Lambda"
"3860",19945,"2021-07-08",12,1,"other",0.0833333333333333,0.016304347826087,NA
"3861",21019,"2021-07-08",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3862",467,"2021-07-09",0,0,"ay.103",0,0.159362549800797,"Delta"
"3863",1959,"2021-07-09",0,0,"ay.119",0,0,"Delta"
"3864",2148,"2021-07-09",0,0,"ay.122",0,0.0278884462151394,"Delta"
"3865",2755,"2021-07-09",8,3,"ay.25",0.375,0.159362549800797,"Delta"
"3866",2987,"2021-07-09",0,0,"ay.25.1",0,0.0318725099601594,"Delta"
"3867",3216,"2021-07-09",0,0,"ay.26",0,0.0637450199203187,"Delta"
"3868",3458,"2021-07-09",8,1,"ay.3",0.125,0.302788844621514,"Delta"
"3869",4515,"2021-07-09",8,1,"ay.44",0.125,0.0956175298804781,"Delta"
"3870",5567,"2021-07-09",0,0,"ay.75",0,0.0318725099601594,"Delta"
"3871",6424,"2021-07-09",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3872",7075,"2021-07-09",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3873",7578,"2021-07-09",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3874",7955,"2021-07-09",8,1,"b.1.1.7",0.125,0.047808764940239,"Alpha"
"3875",8603,"2021-07-09",0,0,"b.1.234",0,0,NA
"3876",9157,"2021-07-09",8,1,"b.1.617.2",0.125,0.0318725099601594,"Delta"
"3877",9511,"2021-07-09",0,0,"ba.1",0,0,"Omicron"
"3878",10238,"2021-07-09",0,0,"ba.1.1",0,0,"Omicron"
"3879",19339,"2021-07-09",0,0,"c.37",0,0.0159362549800797,"Lambda"
"3880",19946,"2021-07-09",8,1,"other",0.125,0.0318725099601594,NA
"3881",21020,"2021-07-09",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3882",468,"2021-07-10",0,0,"ay.103",0,0.121359223300971,"Delta"
"3883",1960,"2021-07-10",0,0,"ay.119",0,0,"Delta"
"3884",2149,"2021-07-10",0,0,"ay.122",0,0.0169902912621359,"Delta"
"3885",2756,"2021-07-10",11,5,"ay.25",0.454545454545455,0.182038834951456,"Delta"
"3886",2988,"2021-07-10",0,0,"ay.25.1",0,0.0242718446601942,"Delta"
"3887",3217,"2021-07-10",11,1,"ay.26",0.0909090909090909,0.0364077669902913,"Delta"
"3888",3459,"2021-07-10",11,2,"ay.3",0.181818181818182,0.254854368932039,"Delta"
"3889",4002,"2021-07-10",11,2,"ay.39",0.181818181818182,0.169902912621359,"Delta"
"3890",4516,"2021-07-10",11,1,"ay.44",0.0909090909090909,0.0728155339805825,"Delta"
"3891",5568,"2021-07-10",0,0,"ay.75",0,0.0242718446601942,"Delta"
"3892",6425,"2021-07-10",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3893",7076,"2021-07-10",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3894",7579,"2021-07-10",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3895",7956,"2021-07-10",0,0,"b.1.1.7",0,0.0364077669902913,"Alpha"
"3896",8604,"2021-07-10",0,0,"b.1.234",0,0,NA
"3897",9158,"2021-07-10",0,0,"b.1.617.2",0,0.0242718446601942,"Delta"
"3898",9512,"2021-07-10",0,0,"ba.1",0,0,"Omicron"
"3899",10239,"2021-07-10",0,0,"ba.1.1",0,0,"Omicron"
"3900",19340,"2021-07-10",0,0,"c.37",0,0.0121359223300971,"Lambda"
"3901",19947,"2021-07-10",0,0,"other",0,0.0242718446601942,NA
"3902",21021,"2021-07-10",0,0,"p.1",0,0,"XBB.1.5* [Omicron (XBB.1.5.X)]"
"3903",469,"2021-07-11",13,5,"ay.103",0.384615384615385,0.15929203539823,"Delta"
"3904",1961,"2021-07-11",13,1,"ay.119",0.0769230769230769,0.0106194690265487,"Delta"
"3905",2150,"2021-07-11",0,0,"ay.122",0,0.0123893805309735,"Delta"
"3906",2757,"2021-07-11",13,2,"ay.25",0.153846153846154,0.180530973451327,"Delta"
"3907",2989,"2021-07-11",0,0,"ay.25.1",0,0.0212389380530973,"Delta"
"3908",3218,"2021-07-11",0,0,"ay.26",0,0.031858407079646,"Delta"
"3909",3460,"2021-07-11",13,2,"ay.3",0.153846153846154,0.244247787610619,"Delta"
"3910",4003,"2021-07-11",0,0,"ay.39",0,0.0743362831858407,"Delta"
"3911",4517,"2021-07-11",0,0,"ay.44",0,0.063716814159292,"Delta"
"3912",4928,"2021-07-11",13,1,"ay.47",0.0769230769230769,0.0743362831858407,"Delta"
"3913",5569,"2021-07-11",0,0,"ay.75",0,0.0212389380530973,"Delta"
"3914",6426,"2021-07-11",0,0,"b",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3915",7077,"2021-07-11",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3916",7580,"2021-07-11",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3917",7957,"2021-07-11",0,0,"b.1.1.7",0,0.031858407079646,"Alpha"
"3918",8605,"2021-07-11",0,0,"b.1.234",0,0,NA
"3919",9159,"2021-07-11",13,1,"b.1.617.2",0.0769230769230769,0.031858407079646,"Delta"
"3920",9513,"2021-07-11",0,0,"ba.1",0,0,"Omicron"
"3921",10240,"2021-07-11",0,0,"ba.1.1",0,0,"Omicron"
"3922",19341,"2021-07-11",0,0,"c.37",0,0.0106194690265487,"Lambda"
"3923",19948,"2021-07-11",13,1,"other",0.0769230769230769,0.031858407079646,NA
