"","X","date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"1",5340,"2020-02-28",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"2",5341,"2020-02-29",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"3",5342,"2020-03-01",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"4",5343,"2020-03-02",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"5",5344,"2020-03-03",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"6",5345,"2020-03-04",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"7",5346,"2020-03-05",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"8",5347,"2020-03-06",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"9",5348,"2020-03-07",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"10",5349,"2020-03-08",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"11",5350,"2020-03-09",3,3,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"12",5351,"2020-03-10",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"13",5352,"2020-03-11",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"14",5353,"2020-03-12",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"15",5354,"2020-03-13",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"16",5355,"2020-03-14",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"17",5356,"2020-03-15",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"18",5357,"2020-03-16",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"19",5358,"2020-03-17",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"20",5359,"2020-03-18",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"21",5360,"2020-03-19",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"22",5361,"2020-03-20",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"23",5362,"2020-03-21",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"24",5363,"2020-03-22",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"25",5364,"2020-03-23",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"26",5365,"2020-03-24",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"27",5366,"2020-03-25",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"28",5367,"2020-03-26",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"29",5368,"2020-03-27",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"30",5369,"2020-03-28",3,3,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"31",5370,"2020-03-29",29,29,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"32",5371,"2020-03-30",27,27,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"33",5372,"2020-03-31",16,13,"b.1",0.8125,0.776595744680851,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"34",20578,"2020-03-31",16,3,"other",0.1875,0.223404255319149,NA
"35",5373,"2020-04-01",7,6,"b.1",0.857142857142857,0.849462365591398,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"36",20579,"2020-04-01",7,1,"other",0.142857142857143,0.150537634408602,NA
"37",5374,"2020-04-02",12,11,"b.1",0.916666666666667,0.885245901639344,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"38",20580,"2020-04-02",12,1,"other",0.0833333333333333,0.114754098360656,NA
"39",5375,"2020-04-03",15,11,"b.1",0.733333333333333,0.863930885529158,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"40",20581,"2020-04-03",15,4,"other",0.266666666666667,0.136069114470842,NA
"41",5376,"2020-04-04",2,1,"b.1",0.5,0.875,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"42",20582,"2020-04-04",2,1,"other",0.5,0.125,NA
"43",5377,"2020-04-05",0,0,"b.1",0,0.855371900826446,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"44",20583,"2020-04-05",0,0,"other",0,0.144628099173554,NA
"45",5378,"2020-04-06",0,0,"b.1",0,0.807692307692308,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"46",20584,"2020-04-06",0,0,"other",0,0.192307692307692,NA
"47",5379,"2020-04-07",5,3,"b.1",0.6,0.780487804878049,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"48",20585,"2020-04-07",5,2,"other",0.4,0.219512195121951,NA
"49",5380,"2020-04-08",2,2,"b.1",1,0.777777777777778,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"50",20586,"2020-04-08",0,0,"other",0,0.222222222222222,NA
"51",5381,"2020-04-09",7,7,"b.1",1,0.774193548387097,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"52",20587,"2020-04-09",0,0,"other",0,0.225806451612903,NA
"53",5382,"2020-04-10",22,22,"b.1",1,0.921052631578947,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"54",20588,"2020-04-10",0,0,"other",0,0.0789473684210526,NA
"55",5383,"2020-04-11",8,8,"b.1",1,0.954545454545455,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"56",20589,"2020-04-11",0,0,"other",0,0.0454545454545455,NA
"57",5384,"2020-04-12",5,5,"b.1",1,0.959183673469388,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"58",20590,"2020-04-12",0,0,"other",0,0.0408163265306122,NA
"59",5385,"2020-04-13",17,15,"b.1",0.882352941176471,0.861111111111111,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"60",5999,"2020-04-13",17,1,"b.1.1",0.0588235294117647,0.0972222222222222,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"61",20591,"2020-04-13",17,1,"other",0.0588235294117647,0.0416666666666667,NA
"62",5386,"2020-04-14",22,22,"b.1",1,0.947368421052632,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"63",6000,"2020-04-14",0,0,"b.1.1",0,0.0409356725146199,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"64",20592,"2020-04-14",0,0,"other",0,0.0116959064327485,NA
"65",5387,"2020-04-15",3,3,"b.1",1,0.9609375,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"66",6001,"2020-04-15",0,0,"b.1.1",0,0.02734375,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"67",20593,"2020-04-15",0,0,"other",0,0.01171875,NA
"68",5388,"2020-04-16",0,0,"b.1",0,0.964630225080386,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"69",6002,"2020-04-16",0,0,"b.1.1",0,0.022508038585209,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"70",20594,"2020-04-16",0,0,"other",0,0.0128617363344051,NA
"71",5389,"2020-04-17",33,32,"b.1",0.96969696969697,0.961538461538462,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"72",6003,"2020-04-17",0,0,"b.1.1",0,0.0158371040723982,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"73",20595,"2020-04-17",33,1,"other",0.0303030303030303,0.0226244343891403,NA
"74",5390,"2020-04-18",26,26,"b.1",1,0.970172684458399,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"75",6004,"2020-04-18",0,0,"b.1.1",0,0.010989010989011,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"76",20596,"2020-04-18",0,0,"other",0,0.0188383045525903,NA
"77",5391,"2020-04-19",30,30,"b.1",1,0.977099236641221,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"78",6005,"2020-04-19",0,0,"b.1.1",0,0.00763358778625954,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"79",20597,"2020-04-19",0,0,"other",0,0.0152671755725191,NA
"80",5392,"2020-04-20",40,39,"b.1",0.975,0.987012987012987,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"81",6006,"2020-04-20",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"82",20598,"2020-04-20",40,1,"other",0.025,0.012987012987013,NA
"83",5393,"2020-04-21",4,4,"b.1",1,0.985294117647059,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"84",6007,"2020-04-21",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"85",20599,"2020-04-21",0,0,"other",0,0.0147058823529412,NA
"86",5394,"2020-04-22",4,4,"b.1",1,0.985401459854015,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"87",6008,"2020-04-22",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"88",20600,"2020-04-22",0,0,"other",0,0.0145985401459854,NA
"89",5395,"2020-04-23",1,1,"b.1",1,0.985507246376812,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"90",6009,"2020-04-23",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"91",20601,"2020-04-23",0,0,"other",0,0.0144927536231884,NA
"92",5396,"2020-04-24",48,47,"b.1",0.979166666666667,0.986928104575163,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"93",6010,"2020-04-24",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"94",20602,"2020-04-24",48,1,"other",0.0208333333333333,0.0130718954248366,NA
"95",5397,"2020-04-25",20,20,"b.1",1,0.986394557823129,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"96",6011,"2020-04-25",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"97",20603,"2020-04-25",0,0,"other",0,0.0136054421768707,NA
"98",5398,"2020-04-26",10,9,"b.1",0.9,0.976377952755906,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"99",6012,"2020-04-26",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"100",20604,"2020-04-26",10,1,"other",0.1,0.0236220472440945,NA
"101",5399,"2020-04-27",56,41,"b.1",0.732142857142857,0.881118881118881,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"102",6013,"2020-04-27",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"103",20605,"2020-04-27",56,15,"other",0.267857142857143,0.118881118881119,NA
"104",5400,"2020-04-28",1,1,"b.1",1,0.878571428571429,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"105",6014,"2020-04-28",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"106",20606,"2020-04-28",0,0,"other",0,0.121428571428571,NA
"107",5401,"2020-04-29",0,0,"b.1",0,0.875,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"108",6015,"2020-04-29",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"109",20607,"2020-04-29",0,0,"other",0,0.125,NA
"110",5402,"2020-04-30",0,0,"b.1",0,0.874074074074074,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"111",6016,"2020-04-30",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"112",20608,"2020-04-30",0,0,"other",0,0.125925925925926,NA
"113",5403,"2020-05-01",1,1,"b.1",1,0.818181818181818,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"114",6017,"2020-05-01",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"115",20609,"2020-05-01",0,0,"other",0,0.181818181818182,NA
"116",5404,"2020-05-02",0,0,"b.1",0,0.764705882352941,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"117",6018,"2020-05-02",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"118",20610,"2020-05-02",0,0,"other",0,0.235294117647059,NA
"119",5405,"2020-05-03",0,0,"b.1",0,0.741379310344828,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"120",6019,"2020-05-03",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"121",20611,"2020-05-03",0,0,"other",0,0.258620689655172,NA
"122",5406,"2020-05-04",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"123",6020,"2020-05-04",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"124",20612,"2020-05-04",0,0,"other",0,0,NA
"125",5407,"2020-05-05",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"126",6021,"2020-05-05",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"127",20613,"2020-05-05",0,0,"other",0,0,NA
"128",5408,"2020-05-06",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"129",6022,"2020-05-06",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"130",20614,"2020-05-06",0,0,"other",0,0,NA
"131",5409,"2020-05-07",0,0,"b.1",0,0.333333333333333,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"132",6023,"2020-05-07",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"133",20615,"2020-05-07",2,2,"other",1,0.666666666666667,NA
"134",5410,"2020-05-08",0,0,"b.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"135",6024,"2020-05-08",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"136",20616,"2020-05-08",0,0,"other",0,1,NA
"137",5411,"2020-05-09",1,1,"b.1",1,0.333333333333333,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"138",6025,"2020-05-09",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"139",20617,"2020-05-09",0,0,"other",0,0.666666666666667,NA
"140",5412,"2020-05-10",0,0,"b.1",0,0.333333333333333,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"141",6026,"2020-05-10",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"142",20618,"2020-05-10",0,0,"other",0,0.666666666666667,NA
"143",5413,"2020-05-11",9,9,"b.1",1,0.833333333333333,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"144",6027,"2020-05-11",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"145",20619,"2020-05-11",0,0,"other",0,0.166666666666667,NA
"146",5414,"2020-05-12",3,3,"b.1",1,0.866666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"147",6028,"2020-05-12",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"148",20620,"2020-05-12",0,0,"other",0,0.133333333333333,NA
"149",5415,"2020-05-13",6,6,"b.1",1,0.904761904761905,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"150",6029,"2020-05-13",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"151",20621,"2020-05-13",0,0,"other",0,0.0952380952380952,NA
"152",5416,"2020-05-14",9,9,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"153",6030,"2020-05-14",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"154",20622,"2020-05-14",0,0,"other",0,0,NA
"155",5417,"2020-05-15",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"156",6031,"2020-05-15",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"157",20623,"2020-05-15",0,0,"other",0,0,NA
"158",5418,"2020-05-16",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"159",6032,"2020-05-16",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"160",20624,"2020-05-16",0,0,"other",0,0,NA
"161",5419,"2020-05-17",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"162",6033,"2020-05-17",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"163",20625,"2020-05-17",0,0,"other",0,0,NA
"164",5420,"2020-05-18",13,11,"b.1",0.846153846153846,0.939393939393939,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"165",6034,"2020-05-18",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"166",20626,"2020-05-18",13,2,"other",0.153846153846154,0.0606060606060606,NA
"167",5421,"2020-05-19",5,5,"b.1",1,0.942857142857143,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"168",6035,"2020-05-19",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"169",20627,"2020-05-19",0,0,"other",0,0.0571428571428571,NA
"170",5422,"2020-05-20",5,5,"b.1",1,0.941176470588235,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"171",6036,"2020-05-20",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"172",20628,"2020-05-20",0,0,"other",0,0.0588235294117647,NA
"173",5423,"2020-05-21",1,1,"b.1",1,0.923076923076923,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"174",6037,"2020-05-21",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"175",20629,"2020-05-21",0,0,"other",0,0.0769230769230769,NA
"176",5424,"2020-05-22",2,2,"b.1",1,0.925925925925926,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"177",6038,"2020-05-22",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"178",20630,"2020-05-22",0,0,"other",0,0.0740740740740741,NA
"179",5425,"2020-05-23",1,1,"b.1",1,0.928571428571429,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"180",6039,"2020-05-23",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"181",20631,"2020-05-23",0,0,"other",0,0.0714285714285714,NA
"182",5426,"2020-05-24",1,1,"b.1",1,0.928571428571429,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"183",6040,"2020-05-24",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"184",20632,"2020-05-24",0,0,"other",0,0.0714285714285714,NA
"185",5427,"2020-05-25",3,2,"b.1",0.666666666666667,0.944444444444444,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"186",6041,"2020-05-25",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"187",20633,"2020-05-25",3,1,"other",0.333333333333333,0.0555555555555556,NA
"188",5428,"2020-05-26",17,15,"b.1",0.882352941176471,0.9,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"189",6042,"2020-05-26",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"190",20634,"2020-05-26",17,2,"other",0.117647058823529,0.1,NA
"191",5429,"2020-05-27",4,4,"b.1",1,0.896551724137931,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"192",6043,"2020-05-27",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"193",20635,"2020-05-27",0,0,"other",0,0.103448275862069,NA
"194",5430,"2020-05-28",1,1,"b.1",1,0.896551724137931,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"195",6044,"2020-05-28",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"196",20636,"2020-05-28",0,0,"other",0,0.103448275862069,NA
"197",5431,"2020-05-29",2,1,"b.1",0.5,0.862068965517241,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"198",6045,"2020-05-29",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"199",20637,"2020-05-29",2,1,"other",0.5,0.137931034482759,NA
"200",5432,"2020-05-30",2,2,"b.1",1,0.866666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"201",6046,"2020-05-30",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"202",20638,"2020-05-30",0,0,"other",0,0.133333333333333,NA
"203",5433,"2020-05-31",0,0,"b.1",0,0.862068965517241,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"204",6047,"2020-05-31",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"205",20639,"2020-05-31",0,0,"other",0,0.137931034482759,NA
"206",5434,"2020-06-01",1,1,"b.1",1,0.888888888888889,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"207",6048,"2020-06-01",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"208",20640,"2020-06-01",0,0,"other",0,0.111111111111111,NA
"209",5435,"2020-06-02",0,0,"b.1",0,0.9,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"210",6049,"2020-06-02",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"211",20641,"2020-06-02",0,0,"other",0,0.1,NA
"212",5436,"2020-06-03",2,2,"b.1",1,0.875,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"213",6050,"2020-06-03",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"214",20642,"2020-06-03",0,0,"other",0,0.125,NA
"215",5437,"2020-06-04",0,0,"b.1",0,0.857142857142857,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"216",6051,"2020-06-04",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"217",20643,"2020-06-04",0,0,"other",0,0.142857142857143,NA
"218",5438,"2020-06-05",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"219",6052,"2020-06-05",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"220",20644,"2020-06-05",0,0,"other",0,0,NA
"221",5439,"2020-06-06",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"222",6053,"2020-06-06",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"223",20645,"2020-06-06",0,0,"other",0,0,NA
"224",5440,"2020-06-07",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"225",6054,"2020-06-07",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"226",20646,"2020-06-07",0,0,"other",0,0,NA
"227",5441,"2020-06-08",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"228",6055,"2020-06-08",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"229",20647,"2020-06-08",0,0,"other",0,0,NA
"230",5442,"2020-06-09",2,2,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"231",6056,"2020-06-09",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"232",20648,"2020-06-09",0,0,"other",0,0,NA
"233",5443,"2020-06-10",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"234",6057,"2020-06-10",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"235",20649,"2020-06-10",0,0,"other",0,0,NA
"236",5444,"2020-06-11",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"237",6058,"2020-06-11",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"238",20650,"2020-06-11",0,0,"other",0,0,NA
"239",5445,"2020-06-12",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"240",6059,"2020-06-12",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"241",20651,"2020-06-12",0,0,"other",0,0,NA
"242",5446,"2020-06-13",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"243",6060,"2020-06-13",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"244",20652,"2020-06-13",0,0,"other",0,0,NA
"245",5447,"2020-06-14",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"246",6061,"2020-06-14",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"247",20653,"2020-06-14",0,0,"other",0,0,NA
"248",5448,"2020-06-15",4,4,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"249",6062,"2020-06-15",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"250",20654,"2020-06-15",0,0,"other",0,0,NA
"251",5449,"2020-06-16",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"252",6063,"2020-06-16",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"253",20655,"2020-06-16",0,0,"other",0,0,NA
"254",5450,"2020-06-17",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"255",6064,"2020-06-17",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"256",20656,"2020-06-17",0,0,"other",0,0,NA
"257",5451,"2020-06-18",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"258",6065,"2020-06-18",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"259",20657,"2020-06-18",0,0,"other",0,0,NA
"260",5452,"2020-06-19",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"261",6066,"2020-06-19",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"262",20658,"2020-06-19",0,0,"other",0,0,NA
"263",5453,"2020-06-20",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"264",6067,"2020-06-20",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"265",20659,"2020-06-20",0,0,"other",0,0,NA
"266",5454,"2020-06-21",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"267",6068,"2020-06-21",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"268",20660,"2020-06-21",0,0,"other",0,0,NA
"269",5455,"2020-06-22",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"270",6069,"2020-06-22",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"271",20661,"2020-06-22",0,0,"other",0,0,NA
"272",5456,"2020-06-23",0,0,"b.1",0,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"273",6070,"2020-06-23",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"274",20662,"2020-06-23",0,0,"other",0,0,NA
"275",5457,"2020-06-24",1,1,"b.1",1,1,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"276",6071,"2020-06-24",0,0,"b.1.1",0,0,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"277",20663,"2020-06-24",0,0,"other",0,0,NA
